ID,label,Unnamed: 2
ut3ojs,Gudeg,
62qc1r,Rendang,
qsuic5,Sate Madura,
b47iu4,Sate Padang,
n722dy,Gudeg,
8lpgy4,Sate Padang,
8exb87,Gado Gado,
1nnnpe,Bakso,
84qti2,Ayam Betutu,
i9fzxi,Ayam Bakar,
susvwc,Gado Gado,
2823s7,Ayam Pop,
m17tj0,Rendang,
79t7cz,Ayam Bakar,
np37k7,Ayam Goreng,
hhhgmp,Pempek,
v5hi5e,Gudeg,
2543lo,Sate Madura,
1vgghu,Nasi Goreng,
zbybgj,Gado Gado,
xkjzu4,Sate Padang,
y3wadc,Ayam Goreng,
x43o7m,Rendang,
aacrj6,Sate Padang,
g3g2vr,Rendang,
izgt8j,Gudeg,
6wgedj,Rendang,
ea85nr,Bakso,
v7c3og,Sate Padang,
hmrg44,Rawon,
t4g6m7,Rendang,
stnz9i,Nasi Goreng,
i4c3sz,Rawon,
15xaty,Sate Padang,
8bfkwd,Rendang,
zz4rv9,Ayam Goreng,
8v3fsg,Rendang,
0ku758,Bakso,
guj58o,Nasi Goreng,
k8m4xg,Ayam Pop,
u6pu0e,Bakso,
h10szc,Sate Padang,
s5oqmo,Ayam Goreng,
diplpe,Ayam Bakar,
29vvh7,Sate Padang,
3w1rl9,Ayam Goreng,
oyl7r3,Rendang,
98cp4n,Bakso,
33cq5u,Rawon,
v5453m,Sate Padang,
ykk3lw,Sate Padang,
41uyi0,Sate Madura,
q4el5r,Nasi Goreng,
vgjnjg,Bakso,
ptiblk,Sate Padang,
gqguzu,Rendang,
20h315,Gado Gado,
2ebndh,Rendang,
z51d1g,Sate Padang,
ky4dam,Sate Padang,
ti2afk,Ayam Pop,
rpi4va,Coto Makassar,
icjlox,Bakso,
vg3gf1,Ayam Bakar,
j4cwz6,Sate Madura,
bsl38t,Rendang,
eouose,Bakso,
ni5cjf,Ayam Goreng,
w0qh8h,Ayam Bakar,
9whi9y,Bakso,
374w4x,Nasi Goreng,
nsl52t,Rendang,
iytjcv,Ayam Goreng,
ut9otk,Sate Padang,
aml78p,Rendang,
165z9c,Ayam Goreng,
kp311m,Ayam Pop,
d7mu1a,Sate Madura,
sabp9v,Sate Madura,
dz2mqm,Gado Gado,
oxn1ui,Bakso,
8yswpb,Ayam Goreng,
lpuwvq,Ayam Goreng,
z81cp5,Nasi Goreng,
znxlpx,Bakso,
1pqtr8,Sate Padang,
jbh7vp,Sate Padang,
snoxso,Ayam Bakar,
8i8abm,Bakso,
z4as03,Ayam Goreng,
uj8i6c,Nasi Goreng,
eilp2l,Pempek,
wgio42,Nasi Goreng,
opb8dj,Ayam Bakar,
mejk4l,Bakso,
idm0hj,Ayam Pop,
m6jl65,Rawon,
8fzv1i,Gudeg,
em107b,Sate Padang,
ud12ui,Rawon,
4i30c4,Rendang,
1f6cq4,Bakso,
ohy4bf,Bakso,
x3dx9r,Coto Makassar,
uleegb,Ayam Pop,
22ewh2,Rendang,
3zah9h,Ayam Bakar,
zw2rjh,Bakso,
b3jx9n,Gado Gado,
zd4bwe,Sate Madura,
94hgwu,Gado Gado,
oa6s97,Rendang,
fpmdul,Soto,
b4rrvn,Ayam Bakar,
n8k875,Rendang,
xg3qx8,Gudeg,
ycu9wz,Gado Gado,
nd3gds,Gado Gado,
qoi73t,Nasi Goreng,
tbvvml,Bakso,
kdxt2q,Bakso,
is3z44,Ayam Goreng,
0lgx6u,Bakso,
316bg6,Ayam Bakar,
kl5fle,Bakso,
4deu0x,Ayam Goreng,
achmh5,Ayam Goreng,
96w4ja,Nasi Goreng,
f8yhlx,Sate Madura,
xbh5l4,Bakso,
9dy8px,Ayam Bakar,
u4gspt,Sate Madura,
6r725w,Rawon,
1z746f,Rendang,
9jpf9z,Ayam Goreng,
4bbi8z,Nasi Goreng,
nnztb6,Bakso,
ohyxg8,Bakso,
4rvcl2,Sate Padang,
a1zv6s,Ayam Pop,
2k3skc,Rendang,
ungzpo,Rendang,
fayi6d,Nasi Goreng,
hwrhbv,Gudeg,
2ftkwk,Ayam Goreng,
4ujaij,Sate Padang,
gs6juv,Sate Padang,
iv8gk1,Ayam Pop,
0pnite,Ayam Pop,
4j8h6f,Gado Gado,
gfps73,Pempek,
da9q6a,Rendang,
alk3we,Pempek,
lot0lh,Gado Gado,
6f199s,Coto Makassar,
wr3j8b,Nasi Goreng,
us5abs,Sate Madura,
r8gcn2,Coto Makassar,
pomifm,Nasi Goreng,
p8t2t1,Coto Makassar,
rz50rn,Rendang,
aajkwo,Nasi Goreng,
jllqc1,Gado Gado,
2462yd,Ayam Pop,
6d2buk,Bakso,
j3zasr,Gado Gado,
c5kuy4,Ayam Bakar,
zfwsk9,Ayam Pop,
l4eapd,Bakso,
f73jrf,Sate Padang,
s5rq58,Ayam Goreng,
robzaw,Nasi Goreng,
9bmxhr,Ayam Goreng,
gkjs38,Bakso,
x4r03l,Ayam Goreng,
upqrty,Rendang,
atvmn7,Gudeg,
e15fkt,Ayam Bakar,
w4cgat,Rawon,
u109h0,Ayam Goreng,
rsuc6e,Gado Gado,
rm1wgh,Sate Madura,
1jtoby,Sate Padang,
i8zl6d,Gudeg,
s2iy0n,Rendang,
nw3eym,Ayam Betutu,
smnsqt,Ayam Goreng,
kteuvq,Ayam Pop,
1aik6j,Rawon,
tuei0m,Sate Madura,
0vnn39,Rendang,
7gzmq9,Gudeg,
vfljow,Sate Padang,
cal1yv,Rendang,
9myzqe,Bakso,
nalidk,Rendang,
4iae8r,Ayam Goreng,
2af03u,Rendang,
n31rta,Ayam Pop,
ynl84i,Bakso,
p38fhi,Coto Makassar,
jyxxm6,Bakso,
frnj9b,Bakso,
c52zjd,Gudeg,
vpvwcv,Sate Madura,
i291jo,Rendang,
qibfxo,Gado Gado,
fp2ppt,Sate Madura,
4dlpp7,Sate Padang,
h8db80,Gado Gado,
bqqkx6,Bakso,
cvl0o9,Sate Padang,
0jn1nm,Ayam Pop,
s4gmsi,Rendang,
iakisw,Sate Padang,
3t6hxh,Ayam Goreng,
21d9wl,Ayam Bakar,
21ys0a,Coto Makassar,
lhh1q2,Gudeg,
06ni3h,Rendang,
03e78u,Bakso,
gjrtfj,Rendang,
udzjtt,Ayam Goreng,
pnayio,Rawon,
thimxy,Rendang,
xd1eyh,Gudeg,
7u0zs1,Nasi Goreng,
vmb25q,Ayam Goreng,
mgy7v4,Ayam Goreng,
1400kd,Ayam Pop,
5rwpk1,Nasi Goreng,
uexpez,Sate Padang,
cpe2nj,Rendang,
qyg63n,Gudeg,
qs0xm3,Ayam Goreng,
9p1zjf,Pempek,
3evh4p,Gado Gado,
2j2xfw,Ayam Pop,
ziagjj,Sate Padang,
oj74nv,Nasi Goreng,
wll993,Gudeg,
harlp5,Rawon,
hzomz9,Sate Padang,
ofegbt,Nasi Goreng,
9gnjf5,Ayam Pop,
qt4xzm,Sate Madura,
t252vm,Gudeg,
98rjn3,Bakso,
sq0wb8,Gudeg,
9agfjm,Rendang,
u90ra2,Pempek,
izjlfy,Sate Madura,
m4z570,Bakso,
euddw9,Ayam Goreng,
qhwjnl,Ayam Goreng,
oag79q,Bakso,
e1tx9g,Ayam Goreng,
040hye,Coto Makassar,
zrbcea,Bakso,
3inm6s,Bakso,
r25c65,Sate Padang,
hwjwis,Gudeg,
zonnx8,Rendang,
1wdeap,Rendang,
xdb8lm,Nasi Goreng,
fccq96,Sate Madura,
pgcuhe,Gado Gado,
hdpzi4,Nasi Goreng,
ew8q4p,Bakso,
vq96ba,Rendang,
2ze52q,Gado Gado,
gbrp1f,Bakso,
bxx6ro,Ayam Pop,
jwg6in,Bakso,
ywrdwy,Nasi Goreng,
mcco9e,Sate Padang,
9km5fu,Sate Padang,
bfihja,Gudeg,
bwf378,Rawon,
e4ga2i,Gado Gado,
a1ao2b,Coto Makassar,
q5dh2e,Ayam Pop,
bm0mwm,Bakso,
1dtrgj,Nasi Goreng,
jcd4no,Gudeg,
waiib6,Ayam Goreng,
gwn45m,Ayam Goreng,
tkre39,Ayam Goreng,
wwvdkf,Sate Madura,
t4m1fa,Nasi Goreng,
y1e1yp,Gudeg,
7c0d4o,Gudeg,
hmtchh,Bakso,
zw6yc5,Gudeg,
k15ckq,Bakso,
ue4twg,Gado Gado,
hx1det,Sate Madura,
0efs1g,Gado Gado,
2cs21o,Gudeg,
b41cwd,Ayam Goreng,
u42mf6,Bakso,
2d42ib,Ayam Goreng,
01g1kk,Gudeg,
7iwpg7,Ayam Bakar,
pcfzp4,Nasi Goreng,
597loy,Gado Gado,
ej6oqv,Ayam Goreng,
yl7d8v,Sate Madura,
5b6sv4,Bakso,
5d673i,Rendang,
5eh2nh,Pempek,
8q3k3k,Rendang,
7xqy0r,Nasi Goreng,
bm07ob,Bakso,
9odjp5,Rendang,
vlvitx,Nasi Goreng,
jstem5,Sate Madura,
7w14hn,Ayam Goreng,
h5llna,Sate Padang,
7d66dq,Sate Madura,
wuob4b,Pempek,
ypqd48,Ayam Goreng,
oabzxd,Ayam Pop,
5cvbyv,Ayam Goreng,
915nvv,Bakso,
6ekoqn,Rendang,
qvs4z9,Ayam Goreng,
zibl0e,Nasi Goreng,
fg1ax9,Nasi Goreng,
7c058r,Rendang,
akey3t,Bakso,
jiw1q0,Sate Madura,
pzer6b,Sate Madura,
854yjh,Bakso,
lsu6ab,Ayam Goreng,
f9fh0o,Ayam Pop,
if5mw2,Sate Padang,
lq8eon,Sate Madura,
jx9gvo,Coto Makassar,
8s6kf8,Gado Gado,
ok4ddn,Ayam Bakar,
2b2j5g,Bakso,
lzn82r,Sate Padang,
0wnid0,Sate Padang,
xg9068,Bakso,
uyg4bs,Bakso,
vtk8zm,Bakso,
c4jiib,Ayam Goreng,
8rydbw,Gudeg,
50joge,Bakso,
05jpj7,Sate Madura,
8lrtza,Bakso,
ws2bgj,Sate Madura,
on204j,Rendang,
k6o30p,Ayam Goreng,
6cic7k,Rendang,
sgcf8i,Rendang,
2hivx2,Bakso,
qovv2t,Sate Padang,
5cbn0o,Gado Gado,
155ihd,Sate Padang,
0m4riy,Rendang,
nvk29c,Nasi Goreng,
xe09c4,Rendang,
ptr33x,Bakso,
u98uno,Bakso,
b5gx9d,Gudeg,
2ed8qg,Rawon,
4qr41a,Rendang,
t8x34u,Rendang,
rremm4,Sate Padang,
0wi2bi,Rendang,
bt7pv7,Sate Madura,
paifbn,Coto Makassar,
dunkdp,Nasi Goreng,
kqcb8x,Sate Madura,
7njdg5,Ayam Bakar,
vq1v5m,Ayam Pop,
00sv9l,Nasi Goreng,
zozm3w,Sate Madura,
txau4r,Ayam Bakar,
4ehhnh,Bakso,
eitrg4,Sate Padang,
48ms9j,Nasi Goreng,
pt92u9,Ayam Goreng,
pm6z1q,Gado Gado,
jtnype,Bakso,
zyvkir,Nasi Goreng,
sebpmy,Sate Padang,
e84kv7,Rendang,
jd4vpo,Nasi Goreng,
250h5s,Pempek,
s442pp,Ayam Pop,
d4e9ac,Nasi Goreng,
yoxufe,Rendang,
xgeyg6,Bakso,
edf883,Ayam Pop,
q4g1s3,Sate Madura,
47kgfi,Sate Madura,
eyg2hp,Nasi Goreng,
tz28pd,Bakso,
95sa7a,Ayam Goreng,
6i9cyu,Ayam Goreng,
luaag2,Rawon,
mnolpd,Coto Makassar,
h9rust,Bakso,
berjml,Rendang,
jwnc1z,Gado Gado,
g7nzpj,Ayam Goreng,
vnd5n5,Gudeg,
pku6ad,Ayam Goreng,
ihfxwe,Gado Gado,
1ukd3b,Gado Gado,
y1w7l8,Ayam Goreng,
rck229,Gudeg,
lbbph5,Ayam Goreng,
ah3p50,Rendang,
m1k2x8,Rawon,
h32dj0,Coto Makassar,
ua8rs6,Sate Madura,
4x6kn9,Ayam Pop,
uor0sm,Bakso,
zprbi0,Pempek,
rt0ve7,Rendang,
gwwjhw,Sate Madura,
tr25os,Ayam Bakar,
pa5taf,Rendang,
lfz1nn,Gado Gado,
jfrvoc,Ayam Bakar,
2y7gz6,Gudeg,
0txomv,Sate Madura,
tzhr8f,Gado Gado,
7ybhha,Rawon,
585c1z,Ayam Pop,
m23fdz,Rawon,
yv1eh2,Ayam Bakar,
gimwq0,Bakso,
k57ok4,Nasi Goreng,
uyn0yp,Ayam Goreng,
0srga7,Rawon,
9x8xq3,Ayam Goreng,
qfjof0,Gado Gado,
jj8nl7,Sate Madura,
btidrj,Ayam Pop,
vcalop,Ayam Goreng,
o30wxz,Ayam Bakar,
r6zf1w,Rawon,
gs6kpc,Nasi Goreng,
t6474e,Bakso,
llssaz,Bakso,
of2v92,Nasi Goreng,
94mm3i,Sate Padang,
89oce7,Ayam Goreng,
blxxof,Sate Madura,
n764j2,Bakso,
3ibjw6,Ayam Pop,
73q3hj,Ayam Bakar,
2dv0pz,Pempek,
fdvled,Ayam Goreng,
95atmb,Ayam Pop,
gf8act,Rendang,
mmny9v,Ayam Goreng,
7wwlmf,Bakso,
dv0v9o,Nasi Goreng,
7kbp43,Sate Padang,
0vnv3r,Bakso,
agjr3o,Nasi Goreng,
7j32wh,Gado Gado,
6ibn9o,Bakso,
8qchfx,Gado Gado,
9hlfxr,Rendang,
jp12ix,Ayam Pop,
7qfhsz,Ayam Goreng,
6baheh,Sate Madura,
mgjxyt,Gado Gado,
0yibcs,Coto Makassar,
r4h6ud,Sate Madura,
hvyawp,Sate Padang,
lilwde,Ayam Goreng,
kfqjy9,Gado Gado,
o36w8m,Nasi Goreng,
9qgbyn,Sate Padang,
n7ob1y,Rendang,
qetf8e,Bakso,
g56rq8,Sate Padang,
5oolr6,Ayam Goreng,
wq8hfg,Bakso,
ipigr6,Gudeg,
5bc442,Gudeg,
fdqm68,Rendang,
mwd0ga,Gudeg,
dokiiq,Ayam Bakar,
1w90k4,Bakso,
tziuj8,Pempek,
93uvu1,Rendang,
ookbgd,Sate Madura,
56npv2,Rendang,
td41ma,Ayam Bakar,
3cxxcq,Bakso,
50z00b,Nasi Goreng,
2ci3qb,Nasi Goreng,
5u58vl,Nasi Goreng,
aqurf9,Rendang,
t8awf1,Bakso,
u6sv29,Gudeg,
2y8jqo,Coto Makassar,
qc6hgv,Bakso,
tg7p1x,Ayam Goreng,
z77359,Gudeg,
c99aqd,Gudeg,
qmvw1j,Ayam Bakar,
6ziwqb,Coto Makassar,
1s719n,Ayam Bakar,
baqkam,Rendang,
k4261p,Nasi Goreng,
6r0se7,Gado Gado,
lvx56r,Bakso,
gizl11,Nasi Goreng,
qvxxjm,Nasi Goreng,
n228a6,Coto Makassar,
cd81j2,Ayam Pop,
7ybztr,Ayam Pop,
a5mstg,Sate Madura,
ycrkqs,Sate Padang,
2aqwr1,Ayam Goreng,
6ln0r0,Bakso,
e82h0d,Rendang,
lbmiu7,Sate Madura,
mry70l,Sate Madura,
ezbr2j,Bakso,
f7s3ue,Ayam Goreng,
kfcseg,Ayam Goreng,
mormlg,Ayam Goreng,
nz2ewj,Ayam Bakar,
ppdlks,Gado Gado,
epj5wi,Gado Gado,
kmyc57,Bakso,
1vwapa,Gudeg,
vnlp8t,Gudeg,
bo4eka,Ayam Bakar,
h6p10i,Ayam Goreng,
8li19x,Ayam Goreng,
jstdie,Nasi Goreng,
74eg69,Rendang,
47rmhm,Nasi Goreng,
nohy0u,Gado Gado,
40jtmv,Ayam Pop,
tb6emb,Nasi Goreng,
fe00hw,Pempek,
le1j4j,Rendang,
9ro9eh,Gado Gado,
uz3ute,Pempek,
eiehg4,Ayam Goreng,
2rj13g,Sate Madura,
1xjpr1,Ayam Goreng,
mv4g7m,Rendang,
pr66mq,Nasi Goreng,
7btobz,Gado Gado,
bgewol,Bakso,
9akelf,Bakso,
mm3o2m,Ayam Pop,
gbhxfp,Rendang,
vdjwq8,Ayam Pop,
ii7poe,Bakso,
gkfo4d,Sate Padang,
ohiu4j,Ayam Goreng,
lyy2a9,Bakso,
o7z3y7,Sate Padang,
rlleub,Rendang,
j2is0l,Ayam Goreng,
8r71j1,Gudeg,
6op2wv,Gudeg,
bp5mrz,Bakso,
jjl7kd,Ayam Bakar,
cs21m6,Rawon,
dkgbev,Bakso,
19tv5c,Sate Padang,
tsuyrk,Rawon,
rg70b1,Ayam Pop,
kgd3ho,Bakso,
ws2ye5,Bakso,
pjqlhm,Gudeg,
guwkiv,Ayam Bakar,
jls4p0,Rendang,
7bgehm,Coto Makassar,
ib9vgq,Rendang,
hgg8zo,Nasi Goreng,
oxw1ko,Rendang,
47y11p,Nasi Goreng,
x57avf,Sate Padang,
ihv8q2,Rendang,
s1ruue,Nasi Goreng,
jdrt61,Ayam Goreng,
eo2yco,Pempek,
7udm0u,Nasi Goreng,
o3f6bx,Ayam Goreng,
s6qgjc,Sate Padang,
rtpav4,Rendang,
9bs32w,Ayam Goreng,
fkaqwt,Sate Padang,
5dqzww,Nasi Goreng,
fn04f7,Gudeg,
hnbg3f,Gudeg,
rrt19p,Ayam Bakar,
9u8m24,Gudeg,
0hi93z,Ayam Goreng,
xvw9sg,Sate Padang,
6xceg0,Bakso,
5imao7,Bakso,
5f4n6f,Ayam Goreng,
a6rxk7,Nasi Goreng,
a70gp9,Sate Madura,
hvqfsy,Sate Padang,
syt8pu,Gado Gado,
cc52fc,Ayam Goreng,
s3waiw,Ayam Pop,
seamqn,Sate Padang,
s7xdem,Ayam Bakar,
52589v,Rawon,
qs1evc,Bakso,
v2fsne,Bakso,
q4l5h0,Sate Padang,
r8s0a6,Ayam Bakar,
f4kxuv,Bakso,
lwmmjt,Bakso,
jibc4f,Bakso,
zuy70p,Nasi Goreng,
h9juq3,Rendang,
fytpjo,Ayam Goreng,
ebuhlb,Bakso,
wj8cbi,Bakso,
uh0pwv,Sate Padang,
w3s9l5,Sate Madura,
tuoys2,Ayam Goreng,
wbmupm,Ayam Goreng,
ialhdr,Gudeg,
jh7eb7,Ayam Goreng,
45hmjs,Sate Padang,
3stor5,Ayam Goreng,
ts1tk8,Rendang,
vviwtx,Nasi Goreng,
b3p3o5,Sate Padang,
h78com,Ayam Bakar,
ndh88c,Sate Madura,
5a5awx,Nasi Goreng,
io1tf0,Ayam Goreng,
80evge,Sate Padang,
7khzee,Gudeg,
svthtp,Nasi Goreng,
p6xb9x,Ayam Goreng,
g8q10z,Ayam Pop,
r7wduy,Gado Gado,
yvwrsd,Bakso,
yp6qs6,Coto Makassar,
xdzyxr,Bakso,
zd4d4m,Gudeg,
85qbvk,Ayam Goreng,
7cc8qa,Ayam Goreng,
7wmfde,Ayam Pop,
ox6gue,Bakso,
v8y1v6,Ayam Goreng,
wc0l6g,Rendang,
fzrtcd,Gado Gado,
8setq1,Sate Madura,
vml7sw,Ayam Pop,
5f16f9,Sate Padang,
ml96v3,Rendang,
b097yi,Nasi Goreng,
c636lu,Gado Gado,
cjs38g,Nasi Goreng,
ex3qjn,Sate Padang,
v5hzuc,Sate Madura,
3hz61t,Rendang,
a99m2t,Bakso,
jylis0,Bakso,
js3q3k,Gudeg,
1v9bz6,Nasi Goreng,
vlewas,Bakso,
kkk8zx,Bakso,
ga5p62,Bakso,
1tixag,Ayam Bakar,
dwhzy7,Ayam Goreng,
2z9ny5,Rendang,
ihawpk,Ayam Pop,
njqxps,Coto Makassar,
c9vpkv,Gudeg,
rkk91c,Gudeg,
885f7b,Ayam Goreng,
hv53kn,Rendang,
kcd9hs,Sate Madura,
5ey69n,Rawon,
qvm0rq,Nasi Goreng,
n58uwa,Bakso,
8di6ql,Nasi Goreng,
ua8543,Ayam Goreng,
kulvsc,Sate Padang,
9d0hyy,Gudeg,
g27n6t,Gudeg,
1xkf9s,Sate Padang,
fbp069,Gudeg,
t0oon3,Ayam Pop,
fonqs2,Bakso,
84mj9v,Gado Gado,
40ma7s,Sate Madura,
18ajqg,Bakso,
riv54a,Ayam Goreng,
k94677,Nasi Goreng,
n2j007,Bakso,
asgeww,Sate Padang,
pjotrz,Sate Madura,
4btdnu,Ayam Bakar,
xj0nve,Gudeg,
5eq4m0,Ayam Goreng,
0lclky,Ayam Pop,
umgv5g,Bakso,
4gpn6h,Rendang,
ag1ox7,Sate Madura,
68588j,Ayam Goreng,
emgc3f,Bakso,
3bt18y,Gudeg,
gr4uty,Bakso,
9cgklr,Nasi Goreng,
qwkyds,Bakso,
62ezv8,Nasi Goreng,
660mv2,Sate Padang,
twgjue,Gado Gado,
zvz2qs,Gudeg,
f0szxo,Gado Gado,
zy59f0,Gado Gado,
7y2zpa,Bakso,
lso0qe,Sate Padang,
alqse5,Ayam Bakar,
ajy0b6,Bakso,
027vh6,Ayam Goreng,
oh72rr,Rawon,
4mwnyy,Bakso,
7bfws7,Ayam Pop,
y72z9y,Bakso,
7aatv1,Ayam Goreng,
9hduu9,Rendang,
rxtjyx,Bakso,
edhccj,Ayam Bakar,
kqsnis,Bakso,
92a39i,Ayam Goreng,
kb6fce,Ayam Goreng,
i630wm,Rendang,
nw7nau,Rendang,
eeq6mv,Ayam Goreng,
81nj0l,Sate Padang,
2aodp6,Ayam Bakar,
it0jg3,Rendang,
ctut23,Ayam Goreng,
quhi9n,Ayam Bakar,
2otxod,Rawon,
7swrro,Nasi Goreng,
w75i07,Rendang,
ndjeeg,Nasi Goreng,
o89h7s,Gado Gado,
xfqise,Ayam Goreng,
1zg59j,Ayam Bakar,
2cweqd,Rendang,
zcmlv8,Bakso,
712z05,Sate Padang,
7xrp8g,Rendang,
m6eu26,Sate Padang,
cq9w6i,Bakso,
ys4w9j,Sate Madura,
ftkrtd,Ayam Goreng,
us5zj8,Ayam Pop,
z4a4nh,Nasi Goreng,
onyq2h,Sate Padang,
amcsrq,Bakso,
qt63ww,Sate Madura,
4fegma,Gado Gado,
h5cskv,Rendang,
fqqcv1,Ayam Goreng,
ei6cx3,Rendang,
muqjiv,Bakso,
uavvov,Ayam Pop,
rff5k3,Ayam Bakar,
cenxn1,Rendang,
gal1oi,Bakso,
ynmlbm,Pempek,
aqxw8n,Sate Padang,
1f8yf4,Sate Madura,
4ce3mh,Coto Makassar,
ig3nn4,Nasi Goreng,
d0eemm,Ayam Goreng,
r4atez,Gado Gado,
av20zv,Sate Padang,
v0qo3e,Ayam Pop,
bmpl58,Rendang,
3ft49d,Ayam Goreng,
tw3xq1,Ayam Goreng,
6po7af,Sate Madura,
ppec1i,Rendang,
40y3yv,Sate Padang,
6dg4io,Rawon,
qdsnj1,Rendang,
s0wcoq,Nasi Goreng,
4b5bv6,Bakso,
0zh3pc,Ayam Goreng,
3qsupf,Rendang,
cy2lr3,Sate Padang,
z3kk4l,Nasi Goreng,
h95s58,Sate Madura,
2m9q9x,Ayam Goreng,
n60bk5,Bakso,
emmfi0,Rendang,
m6w4zy,Ayam Goreng,
aataof,Ayam Goreng,
7idc8c,Gudeg,
wr88dd,Ayam Goreng,
5107k9,Gado Gado,
5h2mkx,Gado Gado,
vhgf0s,Gado Gado,
dma7sa,Sate Madura,
65pn12,Sate Padang,
mgkyj3,Gudeg,
pbzc1y,Ayam Goreng,
9xw8fp,Sate Padang,
gt2i11,Ayam Goreng,
zcbwkp,Bakso,
jdpwhz,Nasi Goreng,
jyaf5d,Coto Makassar,
62nmne,Rendang,
ldeaat,Sate Madura,
urmyw6,Sate Padang,
ef3qsj,Pempek,
r3vg3h,Coto Makassar,
vnhbwb,Ayam Goreng,
1tfhes,Rendang,
njvuew,Gado Gado,
qqpamo,Gado Gado,
jyecrc,Gudeg,
qk1mrp,Ayam Pop,
4ypwdg,Ayam Goreng,
3p7y8b,Gudeg,
numrim,Coto Makassar,
vp5zwr,Gado Gado,
05cta5,Bakso,
2jidaw,Rendang,
f8wi6r,Ayam Pop,
ivqena,Sate Padang,
ovosd1,Ayam Bakar,
543fwz,Ayam Goreng,
w94uhz,Gado Gado,
euoyfd,Rendang,
1mxosi,Bakso,
zxtp44,Nasi Goreng,
h1ibwc,Nasi Goreng,
ifb35i,Nasi Goreng,
bbpa15,Sate Padang,
3fkrc5,Ayam Goreng,
fej5c6,Rendang,
5tddmn,Pempek,
s34y08,Sate Madura,
tedyt8,Gado Gado,
7pjfqb,Sate Padang,
cc7l2v,Bakso,
9p31ja,Ayam Bakar,
m84dg8,Nasi Goreng,
0i9h44,Nasi Goreng,
dzkthy,Ayam Bakar,
xdf7st,Rawon,
fsc5vv,Sate Madura,
upct6x,Sate Madura,
65aptv,Ayam Goreng,
z90qg0,Nasi Goreng,
6o485g,Gudeg,
qtpv32,Ayam Pop,
hlzpe5,Bakso,
6f1kef,Rendang,
02y5fc,Rendang,
dbio1s,Bakso,
irh22j,Ayam Bakar,
rl0h8c,Rendang,
0ooxqz,Rendang,
nwk9py,Bakso,
r1bvkt,Nasi Goreng,
j29us0,Sate Madura,
t9nvq3,Bakso,
h3e1ah,Coto Makassar,
0je5k7,Gado Gado,
8eg53s,Sate Madura,
qaw8yw,Gado Gado,
ycu2cm,Sate Padang,
vwu89o,Sate Madura,
afy03g,Ayam Pop,
jikc5n,Sate Madura,
m820c9,Sate Padang,
divke7,Ayam Betutu,
dmfuiv,Bakso,
izeuha,Gado Gado,
8xwlpp,Sate Padang,
gi8r3c,Ayam Betutu,
0ponl7,Rendang,
mjnu5i,Rendang,
u33td1,Rendang,
umb0si,Ayam Bakar,
6s0y2x,Bakso,
9bzoqv,Rawon,
0zmwwh,Pempek,
tt12b1,Sate Padang,
iyofo4,Ayam Goreng,
ob3yx9,Rawon,
w72nt4,Rawon,
oskl7f,Ayam Goreng,
wr7kh1,Bakso,
5fne5r,Nasi Goreng,
h93ra8,Bakso,
2uu2va,Ayam Bakar,
2hkfcx,Rendang,
kfia6p,Rendang,
zawoml,Rendang,
no2mx3,Bakso,
3kg2sa,Ayam Bakar,
hozto2,Ayam Betutu,
injope,Ayam Goreng,
n1u4uh,Sate Padang,
145hh2,Bakso,
p982lw,Gudeg,
ko52ur,Ayam Bakar,
e67r0t,Bakso,
7l12oo,Sate Padang,
wjgb4n,Sate Padang,
etsnsu,Sate Padang,
a44jun,Bakso,
owq8cn,Ayam Betutu,
7otne8,Sate Padang,
y8vfvk,Rendang,
56wa1m,Ayam Goreng,
90diqp,Sate Madura,
3rhzlv,Gado Gado,
wms8hm,Bakso,
kvwy5w,Sate Padang,
pu3gos,Sate Padang,
0sm6jr,Sate Padang,
1l84hg,Ayam Goreng,
xja0xk,Sate Padang,
fnc5na,Ayam Goreng,
5k0e7f,Ayam Goreng,
cazbq2,Rendang,
og8sz4,Gado Gado,
rrbs8u,Rendang,
2gv3xl,Rendang,
ibb7np,Sate Padang,
dztszh,Rendang,
58ipn3,Sate Padang,
20qoti,Rendang,
fanayh,Sate Padang,
knk7eu,Ayam Goreng,
zvba4z,Rendang,
m5l8p1,Pempek,
a73okd,Rendang,
q2257v,Ayam Bakar,
akbl5o,Sate Madura,
5tx3ji,Ayam Goreng,
htndkm,Ayam Goreng,
cri3ct,Ayam Bakar,
q0yg1j,Sate Padang,
ggnwrs,Rendang,
w70njk,Sate Padang,
axko1l,Nasi Goreng,
if0quy,Ayam Bakar,
i0sv4s,Bakso,
v7jb7p,Gudeg,
w75c67,Bakso,
oxp4g7,Rendang,
y5f2ji,Sate Madura,
lbg70c,Nasi Goreng,
pqya5z,Gado Gado,
e1swn2,Ayam Pop,
e3mrf7,Rendang,
h1wlsd,Rendang,
gc5a17,Sate Padang,
nr8s0t,Rawon,
dayt3l,Sate Madura,
ebppxp,Pempek,
2tvnu0,Bakso,
wnugta,Ayam Bakar,
68u6y0,Bakso,
vmgb3v,Sate Padang,
izxf6k,Ayam Pop,
t4o8pu,Ayam Bakar,
2avyss,Ayam Goreng,
qhrh8h,Nasi Goreng,
2fytxg,Sate Madura,
9ppx32,Rendang,
oqow4c,Rendang,
9kipsa,Bakso,
z6e45k,Coto Makassar,
467gh6,Ayam Pop,
jfmwi4,Gado Gado,
9q011q,Nasi Goreng,
mm8evr,Ayam Bakar,
